"id","profileName","text","date","title","rating","images","helpful"
"R1SSPYCVWNJGAB","MJ","
  I was extremely impressed with the service I received purchasing this book.  It was classed as 'used' but I honestly don't think the pages had ever even been flipped through - it was 'as new'.  Perhaps an unwanted gift - whatever - I got a bargain and am extremely please and would not hesitate to buy from this provider again.
","Reviewed in the United Kingdom on 30 August 2009","First rate service",5,"","0"
"RW3VZ0LD4MPMU","Amazon Customer","
  It's fine I like it.
","Reviewed in Canada on 25 February 2016","Four Stars",4,"","0"
"R32359FIV5UPZP","Giulia Siri","
  You don't need to have a university degree or be ""extremely intelligent"" to understand this book. As Tolle said, words are just signpost, they have the purpose to point you in the right direction. Don't try to understand them with your mind. For the people who are not ready to receive this kind of teachings, this book will be completely useless. What Tolle says in the book is ALREADY INSIDE ALL OF US. He just brings it up. You will know what the truth is by yourself. As he said, the purpose of this book is not to add something to your knowledge, but to awaken your soul. The fact that you came across this book is already a sign that something inside you wants to come out. Please don't ignore it.
","Reviewed in the United Kingdom on 30 April 2015","Trust your soul",5,"","1"
"R1WLY2M5JTAS22","Tim","
  Amazing!!!!!!!!!
","Reviewed in Canada on 19 May 2015","Five Stars",5,"","0"
"RG442XKSBST4K","Mr. J. Masters","
  I think everything has already been said about this book.  I think I gave my original copy away, hence I bought the Kindle edition.  So much of what he says about the 'unconscious' or 'unskillful' way people lead their lives in our modern world is doubtless true.  People are thinking short-term and selfishly and few are in any position to do anything about it.  The problem seems unsolvable.  But some like Eckhart Tolle, Thich Nhat Hanh and the Dalai Lama remain optimistic!  When we're not faced with disaster or serious trouble or desperate insecurity of some kind, the book seems to make perfect sense, but if we were to be, well I'm not so sure.  On a personal spiritual level, I think it's still a valuable book and refreshingly free from religious dogma.
","Reviewed in the United Kingdom on 25 July 2015","Dr Eckhart's Prescription!",5,"","1"
"R29F39M6KUE5XO","Donny","
  I understand the basics the writer is putting across - live in the present moment - but I found him contradicting himself, and not really making his message as simple as it needs to be. As for quoting scripture - well, it was all a bit convoluted. However, I will definitely keep his book as someone who does like flowery language can borrow it and enjoy it.
","Reviewed in the United Kingdom on 19 August 2013","A bit too flowery for me",3,"","0"
"R1MQGLQEIM33P0","Lukas Mouka","
  great book. highly recommend.
","Reviewed in Canada on 29 August 2015","Five Stars",5,"","0"
"R11SQS8DHA78EU","bijoushoe","
  Life-changing .I am 54 and have spent my whole life searching for something in different versions of the same place Eckhart has given me the keys to freedom. I hope you take them too.
","Reviewed in France on 21 July 2016","Anon",5,"","1"
"R38JZFXFK8YJQY","Dr. Alec Gill","
  This copy was for my sister in Scotland - but I am still working my way through my copy - advice is not to rush this book. Read a bit and then thinking about it.NOTE: It is not always easy to put ideas into practice - when reality hits!!!But worth trying...
","Reviewed in the United Kingdom on 22 August 2013","Great book and ideas",5,"","0"
"R3QCK0BNO89WOX","mehdibouayed1","
  I recommend !!!!
","Reviewed in France on 29 August 2019","Mehdibouayed1",5,"","0"
"R3HT4Y1N8DLM8D","Thomas Cabuay","
  i have two bibles...this and a new earth.
","Reviewed in Canada on 19 May 2015","Five Stars",5,"","0"
"R2XIQNGOF39X5","Babak ESFEHANI","
  Must be read
","Reviewed in Canada on 19 August 2014","Five Stars",5,"","0"
"R32SK6T9CEYW0U","David Buxton","
  Having read the book for a third time it has again touched something deep inside me. I realise that the spiritual path is a lifelong path with many peaks and valleys along the way. The peaks being the highs of life (achievements etc) the valleys the lows (loss of materialistic things, partner etc) but on a deep level the path is always guiding you. We might come to a crossroads sign,turn the wrong way and go down a deep valley ending up at a dead end (we missed that sign)! The way back  is uphill,painful and a struggle,but worth it once we are back on the path. Having read this book again I realise it's more of an A-Z of life,much like the old A-Z road maps. We know the local paths but once we venture further out of town we can easily become lost. This book keeps you on the path or guides you back onto it. The more you read it the more the sign posts are there if you are conscious enough not to miss them. Enjoy :-) Dave Buxton.
","Reviewed in the United Kingdom on 28 December 2014","A daily read that guides you along the path of life",5,"","1"
"R170LJIZRF9XSN","Chad Ashworth","
  Tranformational!
","Reviewed in Australia on 11 April 2015","Five Stars",5,"","0"
"R1MSXD5IBPXX7X","KEVIN D SKELTON","
  Thanks very much.
","Reviewed in Canada on 14 August 2014","Five Stars",5,"","0"
"R21IA39EFWRU4J","Quoniam","
  Je pense que c'est vraiment un livre à lire absolument à un moment où un autre de sa vie, lorsqu'on est prêt quoi..
","Reviewed in France on 5 July 2017","Livre important",5,"","0"
"R2XMJGWHEXA6C8","Ms. J. Lueders","
  I found this great book to be one of the most transformative things i have ever read.  Its really, really good.  I promise you that you will not regret getting this book.
","Reviewed in the United Kingdom on 1 June 2007","Absolute must have, this book is Amazing.",5,"","1"
"R1A9XOWUGR0CI0","bobina","
  everyone should read
","Reviewed in Canada on 29 September 2014","Five Stars",5,"","0"
"RKS6BNHDXMEA9","Alvin Goh","
  the best book to read !
","Reviewed in France on 9 August 2018","best book",5,"","0"
"R3HL71J38E4S6W","Rebecca Frances","
  Frankly, this book is life changing, if you have the openness to appreciate it's message. I hope other people continue to read this book and experience the liberation of consciousness.
","Reviewed in the United Kingdom on 3 February 2013","Fantastic doesn't cover it",5,"","1"
"R3YJCM388M7XI","Jordan G.","
  This book is fantastic! It was recommended to me by a friend and I must say it has really opened my eyes and has done a lot for my anxiety and depression.I must admit I am not a spiritual person in anyway shape or form but this book speaks bags of truth and I’ll be open and honest, if you buy this book, please keep an open mind. Don’t judge a word If it’s religious, religious or if it doesn’t tie into your beliefs. The author actually covers a number of religions and belief systems and it’s wonderful!That said, if you just look past the wording and really allow yourself to take in what the author is saying, you will be transformed. Basically I would say this book will only help those who are truest truly committed their personal empowerment.So yes, give it a go. What have you got to lose? Nothing, you will only gain. In fact, I’m itching to read through it again! 🙂
","Reviewed in the United Kingdom on 28 January 2018","Absolutely Brilliant!",5,"","1"
"R16AMUC8NYEN6X","Brendan","
  Gold!
","Reviewed in Australia on 18 September 2015","Five Stars",5,"","0"
"RDU0L3JV6FW0E","Antonin AARAGE","
  I bought this book by looking after informations about the movie Revolver (Guy Ritchie, 2005)If you've watched ""Revolver"" again and again and never figured out who is Sam Gold, read this book!!
","Reviewed in France on 6 July 2015","Sam gold will not bother me anymore",5,"","0"
"R37PYUV2H3JDGK","KNUT","
  This is a book for anyone who is interested in establishing peace and happiness in their lives by going inside and feeling what is there as our birth-right. Personally I can relate to Eckhart because I had similar experiences as him and know that what he talks about is for real and not just another philosophy to chew over in your mind but a reality to be experienced. Just listening to the word is missing the point which is why some complain that he repeats himself - they just don't get what he's on about and exclude themselves from the experience through a lack of interest in finding something real inside. Read this one first before looking at his other books. 'A New Earth' is a really good book too which I read after this one and found it very helpful.
","Reviewed in the United Kingdom on 6 June 2017","An important Read for those who are interested in finding freedom.",5,"","1"
"R10DZ0QGY2ULE7","MrsP","
  This is a must read for anyone wanting to understand themselves better. I suffer from bouts of acute anxiety and listening to the first 4 chapters over and over has really helped me keep my focus to the here and now instead of worrying about the past or the future. It takes practice but I am feeling the benefits.
","Reviewed in the United Kingdom on 18 May 2017","A Must read",5,"","1"
"R2V06WMAR00ZII","Adam Oakley","
  Great book. Ancient spiritual wisdom placed in context of modern times.  Great quality read, can read it again and again.  So useful for living in inner peace.
","Reviewed in the United Kingdom on 17 January 2013","Great",5,"","1"
"R3GJ1OTDXJJTGM","mass2012","
  This book really is life changing. It is quite hard to explain, but I think when you are absolutely ready you will read and understand this book. I very rarely write reviews and I certainly didn't believe in all this kind of stuff! But I'm so glad I found this book, I want all my family and friends to read this but most of them just simply think its rubbish!! If you have suffered with any kind of stress, anxiety, depression then you should read this book.As silly as this sounds I just didn't realise that there was a Now! I was ALWAYS on to the next thing and then I wondered why I was always stressed. Anyway give it a try, it makes life a much happier place. I'm very thankful to Eckhart Tolle for sharing this amazing book, and also look at his youtube videos these are very helpful too.
","Reviewed in the United Kingdom on 19 September 2014","Please read it!!",5,"","0"
"R28DV97FBSQ61Q","Client d'Amazon","
  A consommer sans modération, agréable à relire, et à conseiller aux amis, pour élargir la vision des choses. Utile pour fixer les vidéos.
","Reviewed in France on 14 February 2016","Un livre puissant",4,"","1"
"R2FN0UO7MUGKW","P. White","
  Started reading books by Neale Donald Walsch; been hard pressed to find a book that influenced my life as much until this one. And I'm not even half way through!Excellent purchase.
","Reviewed in the United Kingdom on 17 April 2012","Excellent!",5,"","1"
"R2M1SWU5ZOB3VZ","Sandy","
  Fantastic book so far and am enjoying it although I'm only on the second chapter. I love the way you are encouraged at certain points to meditate or pause and reflect. To just  'be'. You can also pick up on any page and don't feel you have to read from front to back although that is what I plan to do. I don't want to miss a thing!
","Reviewed in the United Kingdom on 22 February 2015","Great so far. I'm pleased I bought this book. Great for meditating and learning more about the 'peace within' .",5,"","1"
"R32N4TYC8JK4JV","pork-fin","
  This is an absolutely terrible book. Filled with the sort of rubbish you'd expect from a self-help book about the 'vibrational frequency of your life energy.' But it's also fill of practical ideas and a philosophy which is very appealing. I'm writing this review about 6M after I read it and I still use the techniques and ideas in this book to make every day more pleasant for myself.
","Reviewed in the United Kingdom on 19 September 2015","Awesome and awful in equal measure",4,"","1"
